:ID(Body-ID),bodyId:long,pre:int,post:int,status:string,statusLabel:string,cropped:boolean,instance:string,type:string,primaryNeurite:string,somaLocation:point{srid:9157},somaRadius:float,size:long,roiInfo:string,:LABEL,alpha1:boolean,alpha2:boolean,alpha3:boolean
10121034,10121034,0,1,,,,,,,,,10893,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10122684,10122684,0,3,Orphan,Orphan,,Others-orphan,,,,,28603,"{""alpha2"": {""post"": 3}}",Segment;mushroombody_Segment,,true,
10407422,10407422,0,1,,,,,,,,,3017,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10316361,10316361,0,1,,,,,,,,,45152,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10347900,10347900,1,0,,,,,,,,,611,"{""alpha2"": {""pre"": 1}}",Segment;mushroombody_Segment,,true,
10351294,10351294,0,1,,,,,,,,,4207,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
71213066,71213066,0,1,,,,,,,,,13250,"{}",Segment;mushroombody_Segment,,,
71873536,71873536,0,1,,,,,,,,,13599,"{}",Segment;mushroombody_Segment,,,
71876393,71876393,1,0,,,,,,,,,6395,"{}",Segment;mushroombody_Segment,,,
10409880,10409880,1,0,,,,,,,,,1128,"{""alpha2"": {""pre"": 1}}",Segment;mushroombody_Segment,,true,
71870784,71870784,0,1,,,,,,,,,20340,"{}",Segment;mushroombody_Segment,,,
71873675,71873675,0,1,,,,,,,,,8620,"{}",Segment;mushroombody_Segment,,,
65594696,65594696,1,0,Traced,Roughly traced,,Others-alpha prime,,,,,34239344,"{}",Segment;mushroombody_Segment,,,
9740603,9740603,1,0,,,,,,,,,4091,"{""alpha2"": {""pre"": 1}}",Segment;mushroombody_Segment,,true,
9703092,9703092,0,1,,,,,,,,,1643,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
9783423,9783423,0,2,,,,,,,,,18034,"{""alpha2"": {""post"": 2}}",Segment;mushroombody_Segment,,true,
9837110,9837110,0,1,,,,,,,,,455,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
9836314,9836314,0,2,,,,,,,,,2703,"{""alpha2"": {""post"": 2}}",Segment;mushroombody_Segment,,true,
9894366,9894366,0,1,,,,,,,,,11426,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10015755,10015755,0,1,,,,,,,,,233,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10015464,10015464,0,1,,,,,,,,,4440,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
9899150,9899150,1,0,,,,,,,,,1561,"{""alpha2"": {""pre"": 1}}",Segment;mushroombody_Segment,,true,
200014669,200014669,0,1,,,,,,,,,41810,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10270246,10270246,0,1,,,,,,,,,8340,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10199310,10199310,1,0,,,,,,,,,2049,"{""alpha2"": {""pre"": 1}}",Segment;mushroombody_Segment,,true,
10268549,10268549,0,1,,,,,,,,,5485,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10135613,10135613,0,2,,,,,,,,,13576,"{""alpha2"": {""post"": 2}}",Segment;mushroombody_Segment,,true,
10201633,10201633,0,1,,,,,,,,,4896,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10135129,10135129,0,1,,,,,,,,,1461,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10197764,10197764,0,1,,,,,,,,,687,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10197049,10197049,0,2,,,,,,,,,7165,"{""alpha2"": {""post"": 2}}",Segment;mushroombody_Segment,,true,
200012024,200012024,0,1,,,,,,,,,110879,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10200652,10200652,0,1,,,,,,,,,2083,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
200014334,200014334,0,1,,,,,,,,,537,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
71215932,71215932,0,1,,,,,,,,,11941,"{}",Segment;mushroombody_Segment,,,
10472186,10472186,0,1,,,,,,,,,13191,"{}",Segment;mushroombody_Segment,,,
71217271,71217271,0,1,,,,,,,,,4857,"{}",Segment;mushroombody_Segment,,,
9808582,9808582,1,4,Traced,Roughly traced,,Others-alpha prime,,,,,34381514,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
71216997,71216997,0,1,,,,,,,,,14326,"{}",Segment;mushroombody_Segment,,,
71214162,71214162,0,1,,,,,,,,,56262,"{}",Segment;mushroombody_Segment,,,
71219118,71219118,1,0,,,,,,,,,1991,"{}",Segment;mushroombody_Segment,,,
71214741,71214741,0,1,,,,,,,,,647472,"{}",Segment;mushroombody_Segment,,,
10414513,10414513,0,3,Orphan,Orphan,,Others-orphan,,,,,42664,"{""alpha2"": {""post"": 3}}",Segment;mushroombody_Segment,,true,
10356540,10356540,1,0,,,,,,,,,2918,"{""alpha2"": {""pre"": 1}}",Segment;mushroombody_Segment,,true,
10360130,10360130,0,1,,,,,,,,,4939,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
71872655,71872655,0,1,,,,,,,,,116435,"{}",Segment;mushroombody_Segment,,,
71814999,71814999,0,1,,,,,,,,,500285,"{}",Segment;mushroombody_Segment,,,
71888325,71888325,0,1,,,,,,,,,63764,"{}",Segment;mushroombody_Segment,,,
71886607,71886607,1,0,,,,,,,,,8532,"{}",Segment;mushroombody_Segment,,,
71821459,71821459,0,1,,,,,,,,,2590,"{}",Segment;mushroombody_Segment,,,
71820000,71820000,0,1,,,,,,,,,14830,"{}",Segment;mushroombody_Segment,,,
71822060,71822060,0,1,,,,,,,,,53229,"{}",Segment;mushroombody_Segment,,,
71817795,71817795,1,0,,,,,,,,,2175949,"{}",Segment;mushroombody_Segment,,,
71820306,71820306,0,1,,,,,,,,,4173,"{}",Segment;mushroombody_Segment,,,
9745129,9745129,0,6,Orphan,Orphan,,Others-orphan,,,,,29703,"{""alpha2"": {""post"": 6}}",Segment;mushroombody_Segment,,true,
9705570,9705570,0,2,,,,,,,,,3975,"{""alpha2"": {""post"": 2}}",Segment;mushroombody_Segment,,true,
9903826,9903826,1,0,,,,,,,,,506,"{""alpha2"": {""pre"": 1}}",Segment;mushroombody_Segment,,true,
9904441,9904441,0,1,,,,,,,,,4064,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
9709694,9709694,0,11,Orphan,Orphan,,Others-orphan,,,,,241187,"{""alpha2"": {""post"": 11}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,,true,
9840577,9840577,0,5,Traced,Roughly traced,,Others-alpha prime,,,,,19050450,"{""alpha2"": {""post"": 5}}",Segment;mushroombody_Segment,,true,
9902598,9902598,0,1,,,,,,,,,949,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
9842549,9842549,0,1,,,,,,,,,12886,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
9841713,9841713,0,5,Traced,Roughly traced,,Irrelevant,,,,,2864572,"{""alpha2"": {""post"": 5}}",Segment;mushroombody_Segment,,true,
10020550,10020550,0,2,,,,,,,,,6138,"{""alpha2"": {""post"": 2}}",Segment;mushroombody_Segment,,true,
9807369,9807369,2,0,Assign,0.5assign,,,,,,,2121721,"{}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,,,
9956588,9956588,0,4,Traced,Roughly traced,,Irrelevant,,,,,592958,"{""alpha2"": {""post"": 4}}",Segment;mushroombody_Segment,,true,
9965016,9965016,0,1,,,,,,,,,15350,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
9841899,9841899,0,2,,,,,,,,,7148,"{""alpha2"": {""post"": 2}}",Segment;mushroombody_Segment,,true,
9967459,9967459,0,4,Orphan,Orphan,,Others-orphan,,,,,65552,"{""alpha2"": {""post"": 4}}",Segment;mushroombody_Segment,,true,
10024181,10024181,0,1,,,,,,,,,1577,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10077373,10077373,0,1,,,,,,,,,28085,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10077484,10077484,0,5,Traced,Leaves,true,Others,,,,,48708,"{""alpha2"": {""post"": 5}}",Segment;mushroombody_Segment,,true,
200014884,200014884,0,1,,,,,,,,,3365,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10359695,10359695,0,1,,,,,,,,,622,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10423020,10423020,0,1,,,,,,,,,11602,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
71219734,71219734,0,2,,,,,,,,,27959,"{}",Segment;mushroombody_Segment,,,
10426636,10426636,0,1,,,,,,,,,3238,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10420021,10420021,0,3,Orphan,Orphan,,Others-orphan,,,,,39213,"{""alpha2"": {""post"": 3}}",Segment;mushroombody_Segment,,true,
71220680,71220680,0,1,,,,,,,,,29182,"{}",Segment;mushroombody_Segment,,,
71221012,71221012,0,1,,,,,,,,,12297,"{}",Segment;mushroombody_Segment,,,
10429443,10429443,0,2,,,,,,,,,4259,"{""alpha2"": {""post"": 2}}",Segment;mushroombody_Segment,,true,
10424421,10424421,0,1,,,,,,,,,4205,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10422964,10422964,0,2,,,,,,,,,4389,"{""alpha2"": {""post"": 2}}",Segment;mushroombody_Segment,,true,
9749326,9749326,0,8,Orphan,Orphan,,Others-orphan,,,,,53078,"{""alpha2"": {""post"": 8}}",Segment;mushroombody_Segment,,true,
9706740,9706740,0,1,,,,,,,,,26619,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
9708439,9708439,0,1,,,,,,,,,15025,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
9850896,9850896,0,1,,,,,,,,,4215,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
9846226,9846226,0,2,,,,,,,,,34081,"{""alpha2"": {""post"": 2}}",Segment;mushroombody_Segment,,true,
9848068,9848068,0,1,,,,,,,,,1618,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
9847831,9847831,0,1,,,,,,,,,6337,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
9849507,9849507,1,0,,,,,,,,,2652,"{""alpha2"": {""pre"": 1}}",Segment;mushroombody_Segment,,true,
9849510,9849510,0,1,,,,,,,,,17411,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
9705618,9705618,0,6,Orphan,Orphan,,Others-orphan,,,,,145497,"{""alpha2"": {""post"": 6}}",Segment;mushroombody_Segment,,true,
9977299,9977299,0,2,,,,,,,,,11963,"{""alpha2"": {""post"": 2}}",Segment;mushroombody_Segment,,true,
9994062,9994062,1,0,,,,,,,,,9,"{""alpha2"": {""pre"": 1}}",Segment;mushroombody_Segment,,true,
9978002,9978002,0,2,Orphan,Orphan,,Others-orphan,,,,,24523,"{""alpha2"": {""post"": 2}}",Segment;mushroombody_Segment,,true,
10024697,10024697,0,1,,,,,,,,,51382,"{}",Segment;mushroombody_Segment,,,
9977479,9977479,0,3,Orphan,Orphan,,Others-orphan,,,,,57893,"{""alpha2"": {""post"": 3}}",Segment;mushroombody_Segment,,true,
10029571,10029571,0,1,,,,,,,,,7030,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
9847294,9847294,0,1,,,,,,,,,1610,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
9971287,9971287,0,1,,,,,,,,,8002,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
9851613,9851613,0,1,,,,,,,,,1830,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
9851612,9851612,0,12,Orphan,Orphan,,Others-orphan,,,,,94058,"{""alpha2"": {""post"": 12}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,,true,
9865250,9865250,1,0,,,,,,,,,5,"{""alpha2"": {""pre"": 1}}",Segment;mushroombody_Segment,,true,
10101593,10101593,1,0,,,,,,,,,7,"{""alpha2"": {""pre"": 1}}",Segment;mushroombody_Segment,,true,
11041837,11041837,0,1,Traced,Roughly traced,,Irrelevant,,,,,1500672,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10281271,10281271,0,3,Orphan,Orphan,,Others-orphan,,,,,21193,"{""alpha2"": {""post"": 3}}",Segment;mushroombody_Segment,,true,
200013424,200013424,0,2,,,,,,,,,16070,"{""alpha2"": {""post"": 2}}",Segment;mushroombody_Segment,,true,
10151213,10151213,1,0,,,,,,,,,1713,"{""alpha2"": {""pre"": 1}}",Segment;mushroombody_Segment,,true,
10215762,10215762,0,1,,,,,,,,,6089,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10227420,10227420,0,1,,,,,,,,,80616,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10428251,10428251,0,1,,,,,,,,,22621,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10368378,10368378,0,1,,,,,,,,,2676,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10436802,10436802,0,1,,,,,,,,,1232,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10369307,10369307,0,5,Orphan,Orphan,,Others-orphan,,,,,16903,"{""alpha2"": {""post"": 5}}",Segment;mushroombody_Segment,,true,
9713013,9713013,0,1,,,,,,,,,3177,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
9756434,9756434,0,1,,,,,,,,,14131,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
9708108,9708108,0,1,,,,,,,,,61714,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
9712273,9712273,0,2,,,,,,,,,14278,"{""alpha2"": {""post"": 2}}",Segment;mushroombody_Segment,,true,
9987608,9987608,0,2,,,,,,,,,3178,"{""alpha2"": {""post"": 2}}",Segment;mushroombody_Segment,,true,
10038812,10038812,0,2,,,,,,,,,11668,"{""alpha2"": {""post"": 2}}",Segment;mushroombody_Segment,,true,
9850367,9850367,0,1,,,,,,,,,5395,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
9853554,9853554,0,1,,,,,,,,,2361,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10032979,10032979,0,1,,,,,,,,,1787,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10034523,10034523,0,2,,,,,,,,,14609,"{""alpha2"": {""post"": 2}}",Segment;mushroombody_Segment,,true,
9853122,9853122,0,1,,,,,,,,,10875,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10036088,10036088,0,3,Orphan,Orphan,,Others-orphan,,,,,20103,"{""alpha2"": {""post"": 3}}",Segment;mushroombody_Segment,,true,
10032394,10032394,0,1,,,,,,,,,9922,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10092191,10092191,0,1,,,,,,,,,784,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10080270,10080270,0,3,Traced,Leaves,true,Others,,,,,57589,"{""alpha2"": {""post"": 3}}",Segment;mushroombody_Segment,,true,
10092788,10092788,0,1,,,,,,,,,285,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10092090,10092090,0,2,,,,,,,,,9675,"{""alpha2"": {""post"": 2}}",Segment;mushroombody_Segment,,true,
10090198,10090198,2,0,Assign,0.5assign,,,,,,,8440,"{""alpha2"": {""pre"": 2}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,,true,
10218599,10218599,0,2,,,,,,,,,21106,"{""alpha2"": {""post"": 2}}",Segment;mushroombody_Segment,,true,
10294743,10294743,0,1,,,,,,,,,3473,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10225977,10225977,0,1,,,,,,,,,9576,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10293613,10293613,0,1,,,,,,,,,6696,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10155651,10155651,0,1,,,,,,,,,6649,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10220391,10220391,0,1,,,,,,,,,4581,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10294812,10294812,0,3,Orphan,Orphan,,Others-orphan,,,,,31420,"{""alpha2"": {""post"": 3}}",Segment;mushroombody_Segment,,true,
10439943,10439943,0,1,,,,,,,,,6161,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10438546,10438546,0,2,Orphan,Orphan,,Others-orphan,,,,,26647,"{""alpha2"": {""post"": 2}}",Segment;mushroombody_Segment,,true,
10444261,10444261,0,1,,,,,,,,,51922,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10372443,10372443,0,1,,,,,,,,,3360,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10440596,10440596,0,1,,,,,,,,,2512,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
9765016,9765016,0,1,,,,,,,,,23697,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
9714974,9714974,0,1,,,,,,,,,8159,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10500366,10500366,0,2,Orphan,Orphan,,Others-orphan,,,,,78501,"{""alpha2"": {""post"": 2}}",Segment;mushroombody_Segment,,true,
9800616,9800616,0,1,,,,,,,,,27936,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10553344,10553344,1,0,,,,,,,,,1632,"{""alpha2"": {""pre"": 1}}",Segment;mushroombody_Segment,,true,
9809139,9809139,0,2,,,,,,,,,40413,"{""alpha2"": {""post"": 2}}",Segment;mushroombody_Segment,,true,
9808382,9808382,0,2,,,,,,,,,25977,"{""alpha2"": {""post"": 2}}",Segment;mushroombody_Segment,,true,
9800053,9800053,1,0,,,,,,,,,142941,"{""alpha2"": {""pre"": 1}}",Segment;mushroombody_Segment,,true,
9808791,9808791,0,1,,,,,,,,,8059,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10038537,10038537,0,1,,,,,,,,,2768,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10689017,10689017,0,4,Orphan,Orphan,,Others-orphan,,,,,20881,"{""alpha2"": {""post"": 4}}",Segment;mushroombody_Segment,,true,
9991273,9991273,0,2,,,,,,,,,42607,"{""alpha2"": {""post"": 2}}",Segment;mushroombody_Segment,,true,
10574769,10574769,6,52,Traced,Roughly traced,,non-KC,,,,,6496884,"{""alpha2"": {""pre"": 5, ""post"": 40}, ""alpha1"": {""pre"": 1, ""post"": 12}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,
11036396,11036396,0,1,,,,,,,,,894,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10887688,10887688,0,2,,,,,,,,,23359,"{""alpha2"": {""post"": 2}}",Segment;mushroombody_Segment,,true,
9989013,9989013,0,1,,,,,,,,,4571,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10038900,10038900,0,2,,,,,,,,,17466,"{""alpha2"": {""post"": 2}}",Segment;mushroombody_Segment,,true,
11035219,11035219,0,1,,,,,,,,,6842,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
9991981,9991981,0,2,,,,,,,,,26243,"{""alpha2"": {""post"": 2}}",Segment;mushroombody_Segment,,true,
10961679,10961679,0,1,,,,,,,,,1799,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10814934,10814934,0,2,,,,,,,,,11835,"{""alpha2"": {""post"": 2}}",Segment;mushroombody_Segment,,true,
9863242,9863242,0,2,,,,,,,,,18330,"{""alpha2"": {""post"": 2}}",Segment;mushroombody_Segment,,true,
10094416,10094416,0,1,,,,,,,,,12169,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10094429,10094429,0,1,,,,,,,,,47483,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10884080,10884080,0,1,,,,,,,,,17863,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10165799,10165799,1,0,,,,,,,,,2213,"{""alpha2"": {""pre"": 1}}",Segment;mushroombody_Segment,,true,
11195835,11195835,0,1,,,,,,,,,279,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10293978,10293978,0,1,,,,,,,,,13053,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10098982,10098982,0,1,,,,,,,,,13178,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10165973,10165973,0,2,,,,,,,,,20761,"{""alpha2"": {""post"": 2}}",Segment;mushroombody_Segment,,true,
10230908,10230908,0,1,,,,,,,,,2802,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10165549,10165549,1,0,,,,,,,,,1859,"{""alpha2"": {""pre"": 1}}",Segment;mushroombody_Segment,,true,
11276601,11276601,0,1,,,,,,,,,1559,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
11125724,11125724,0,1,,,,,,,,,5002,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10166994,10166994,0,2,,,,,,,,,10940,"{""alpha2"": {""post"": 2}}",Segment;mushroombody_Segment,,true,
11125447,11125447,1,0,,,,,,,,,364,"{""alpha2"": {""pre"": 1}}",Segment;mushroombody_Segment,,true,
11125111,11125111,1,0,,,,,,,,,3809,"{""alpha2"": {""pre"": 1}}",Segment;mushroombody_Segment,,true,
11124590,11124590,1,0,,,,,,,,,768,"{""alpha2"": {""pre"": 1}}",Segment;mushroombody_Segment,,true,
10502394,10502394,0,1,,,,,,,,,15209,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10500815,10500815,0,1,,,,,,,,,3639,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10503379,10503379,1,0,,,,,,,,,2328,"{""alpha2"": {""pre"": 1}}",Segment;mushroombody_Segment,,true,
10619338,10619338,0,1,,,,,,,,,727,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10554763,10554763,1,0,,,,,,,,,1913,"{""alpha2"": {""pre"": 1}}",Segment;mushroombody_Segment,,true,
10692102,10692102,0,1,,,,,,,,,11729,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10761015,10761015,0,2,,,,,,,,,45766,"{""alpha2"": {""post"": 2}}",Segment;mushroombody_Segment,,true,
10556696,10556696,1,0,,,,,,,,,2007,"{""alpha2"": {""pre"": 1}}",Segment;mushroombody_Segment,,true,
10691504,10691504,0,5,,,,,,,,,22437,"{""alpha2"": {""post"": 5}}",Segment;mushroombody_Segment,,true,
10764492,10764492,1,1,,,,,,,,,1362,"{""alpha2"": {""pre"": 1, ""post"": 1}}",Segment;mushroombody_Segment,,true,
10816612,10816612,0,2,,,,,,,,,10692,"{""alpha2"": {""post"": 2}}",Segment;mushroombody_Segment,,true,
77763190,77763190,0,1,,,,,,,,,3477,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10891516,10891516,1,0,,,,,,,,,4207,"{""alpha2"": {""pre"": 1}}",Segment;mushroombody_Segment,,true,
10967447,10967447,0,11,Orphan,Orphan,,Others-orphan,,,,,63085,"{""alpha2"": {""post"": 11}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,,true,
10892494,10892494,0,1,,,,,,,,,4352,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10963341,10963341,1,0,,,,,,,,,6501,"{""alpha2"": {""pre"": 1}}",Segment;mushroombody_Segment,,true,
10966256,10966256,0,1,,,,,,,,,63444,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10887612,10887612,0,1,,,,,,,,,2670,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
11286526,11286526,0,2,,,,,,,,,27734,"{""alpha2"": {""post"": 2}}",Segment;mushroombody_Segment,,true,
11127880,11127880,0,1,,,,,,,,,4391,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
200012958,200012958,0,4,,,,,,,,,15119,"{""alpha2"": {""post"": 4}}",Segment;mushroombody_Segment,,true,
11280400,11280400,0,1,,,,,,,,,3187,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
11322938,11322938,0,2,,,,,,,,,1269,"{""alpha2"": {""post"": 2}}",Segment;mushroombody_Segment,,true,
10504128,10504128,0,2,Orphan,Orphan,,Others-orphan,,,,,13799,"{""alpha2"": {""post"": 2}}",Segment;mushroombody_Segment,,true,
10560276,10560276,2,0,Assign,0.5assign,,,,,,,2724,"{""alpha2"": {""pre"": 2}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,,true,
10627421,10627421,0,3,Orphan,Orphan,,Others-orphan,,,,,14068,"{""alpha2"": {""post"": 3}}",Segment;mushroombody_Segment,,true,
10897550,10897550,0,1,,,,,,,,,3173,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
10975072,10975072,1,0,,,,,,,,,2099,"{""alpha2"": {""pre"": 1}}",Segment;mushroombody_Segment,,true,
11095048,11095048,1,0,,,,,,,,,18,"{""alpha2"": {""pre"": 1}}",Segment;mushroombody_Segment,,true,
10901916,10901916,0,3,Orphan,Orphan,,Others-orphan,,,,,12017,"{""alpha2"": {""post"": 3}}",Segment;mushroombody_Segment,,true,
10894401,10894401,0,7,Orphan,Orphan,,Others-orphan,,,,,59316,"{""alpha2"": {""post"": 7}}",Segment;mushroombody_Segment,,true,
11045915,11045915,0,1,,,,,,,,,1934,"{""alpha2"": {""post"": 1}}",Segment;mushroombody_Segment,,true,
